date,케데헌_콘텐츠,device,gender,age_group,국립중앙박물관,뮷즈_굿즈
2025-07-29,41.95065,all,all,40s_plus,49.09628,5.68975
2025-07-29,51.53466,all,all,all,39.81574,4.86298
2025-07-29,43.06257,all,f,all,42.27538,4.78662
2025-07-29,53.0337,all,m,all,35.12878,5.02679
2025-07-30,30.52539,all,all,10s,12.5394,0.62171
2025-07-30,37.37077,all,all,20s,23.94223,2.29137
2025-07-30,47.70352,all,all,30s,30.50689,4.23221
2025-07-30,45.68846,all,all,40s_plus,46.17806,3.75506
2025-07-30,52.89306,all,all,all,37.58119,3.68319
2025-07-30,44.30222,all,f,all,40.36476,3.5826
2025-07-30,55.03543,all,m,all,32.80553,3.6923
2025-07-31,29.26444,all,all,10s,11.32224,0.77057
2025-07-31,36.05456,all,all,20s,22.90845,2.32867
2025-07-31,44.97378,all,all,30s,29.20153,4.55204
2025-07-31,43.85514,all,all,40s_plus,44.44396,3.79173
2025-07-31,50.7168,all,all,all,36.01034,3.74242
2025-07-31,42.9293,all,f,all,38.39991,3.767
2025-07-31,51.27052,all,m,all,32.04494,3.71996
2025-08-01,29.08056,all,all,10s,11.46234,0.61295
2025-08-01,36.35297,all,all,20s,25.99914,3.03207
2025-08-01,47.12335,all,all,30s,31.78995,4.90907
2025-08-01,41.83202,all,all,40s_plus,42.17712,3.78957
2025-08-01,49.97602,all,all,all,36.24629,3.91445
2025-08-01,41.97322,all,f,all,37.44227,4.05367
2025-08-01,52.28003,all,m,all,35.01469,3.80293
2025-08-02,33.59019,all,all,10s,12.28546,0.51663
2025-08-02,46.88798,all,all,20s,27.12885,2.11552
2025-08-02,66.45096,all,all,30s,31.42548,3.71527
2025-08-02,70.27435,all,all,40s_plus,40.55732,3.6084
2025-08-02,70.27403,all,all,all,34.47614,3.22914
2025-08-02,61.96733,all,f,all,35.58899,3.32382
2025-08-02,79.84442,all,m,all,37.27225,3.39844
2025-08-03,32.88091,all,all,10s,10.41155,0.59544
2025-08-03,47.62869,all,all,20s,25.27443,2.1475
2025-08-03,67.37327,all,all,30s,30.12756,4.04254
2025-08-03,64.96851,all,all,40s_plus,39.66655,3.89526
2025-08-03,68.05546,all,all,all,33.25405,3.45005
2025-08-03,59.81188,all,f,all,33.74035,3.48498
2025-08-03,77.20656,all,m,all,36.81936,3.85479
2025-08-04,26.04203,all,all,10s,10.2014,0.52539
2025-08-04,37.28551,all,all,20s,26.21762,2.63774
2025-08-04,50.94648,all,all,30s,32.37011,4.36609
2025-08-04,57.08523,all,all,40s_plus,43.3526,4.46467
2025-08-04,59.37485,all,all,all,37.41762,4.13913
2025-08-04,47.4587,all,f,all,37.94124,4.05522
2025-08-04,67.4503,all,m,all,35.96888,4.08643
2025-08-05,23.8704,all,all,10s,9.4133,0.70052
2025-08-05,33.03314,all,all,20s,26.49472,2.61643
2025-08-05,46.27542,all,all,30s,30.70028,4.17642
2025-08-05,48.49452,all,all,40s_plus,37.33931,3.91036
2025-08-05,52.03102,all,all,all,34.00799,3.79224
2025-08-05,42.5698,all,f,all,33.78219,3.61204
2025-08-05,56.62921,all,m,all,33.92566,4.06568
2025-08-06,21.89141,all,all,10s,8.97548,0.61295
2025-08-06,30.42736,all,all,20s,23.31343,2.82425
2025-08-06,45.26014,all,all,30s,27.46848,4.52601
2025-08-06,44.8818,all,all,40s_plus,33.20248,3.99447
2025-08-06,48.93537,all,all,all,30.35393,3.94077
2025-08-06,39.73409,all,f,all,31.16496,3.88167
2025-08-06,53.74935,all,m,all,27.89282,4.0242
2025-08-07,20.44658,all,all,10s,8.57267,0.95446
2025-08-07,26.11638,all,all,20s,22.99371,3.49568
2025-08-07,38.18661,all,all,30s,26.44947,5.53386
2025-08-07,39.70753,all,all,40s_plus,35.91363,4.67819
2025-08-07,43.01856,all,all,all,31.53654,4.77743
2025-08-07,35.97018,all,f,all,32.58282,4.73703
2025-08-07,43.91011,all,m,all,27.76145,4.7191
2025-08-08,20.14886,all,all,10s,8.64273,0.78809
2025-08-08,28.64755,all,all,20s,21.49632,2.76563
2025-08-08,43.83205,all,all,30s,23.39618,3.81568
2025-08-08,45.17082,all,all,40s_plus,30.70917,3.25252
2025-08-08,47.95111,all,all,all,27.48672,3.38425
2025-08-08,39.1685,all,f,all,28.26572,3.38581
2025-08-08,52.30423,all,m,all,25.26879,3.31201
2025-08-09,24.69352,all,all,10s,9.29947,0.78809
2025-08-09,36.02259,all,all,20s,24.06479,2.723
2025-08-09,57.69645,all,all,30s,24.90609,3.54791
2025-08-09,58.10111,all,all,40s_plus,33.96385,4.23604
2025-08-09,58.57391,all,all,all,28.83948,3.70763
2025-08-09,50.07437,all,f,all,30.03997,3.61359
2025-08-09,68.16594,all,m,all,29.85652,4.10371
2025-08-10,22.97723,all,all,10s,8.95796,0.62171
2025-08-10,33.89107,all,all,20s,23.43067,2.16348
2025-08-10,53.81382,all,all,30s,24.85031,3.59254
2025-08-10,54.208,all,all,40s_plus,33.60797,3.64938
2025-08-10,54.53631,all,all,all,28.55182,3.25828
2025-08-10,46.50261,all,f,all,29.10248,3.19521
2025-08-10,64.22471,all,m,all,30.7796,3.70959
2025-08-11,17.34676,all,all,10s,8.19614,0.57793
2025-08-11,27.66705,all,all,20s,21.52829,2.63242
2025-08-11,41.61924,all,all,30s,24.97675,4.54089
2025-08-11,44.27141,all,all,40s_plus,34.56776,4.2382
2025-08-11,46.37367,all,all,all,30.02303,4.10904
2025-08-11,35.45417,all,f,all,30.21353,3.78715
2025-08-11,55.35004,all,m,all,28.42178,4.50129
2025-08-12,19.43957,all,all,10s,7.71453,0.57793
2025-08-12,33.57135,all,all,20s,19.30619,2.27006
2025-08-12,56.0229,all,all,30s,21.55528,4.12064
2025-08-12,69.94866,all,all,40s_plus,29.44525,4.49918
2025-08-12,66.1819,all,all,all,26.2007,4.03384
2025-08-12,49.45455,all,f,all,26.1459,3.55316
2025-08-12,83.31892,all,m,all,24.47363,4.8159
2025-08-13,19.81611,all,all,10s,7.98598,0.69176
2025-08-13,29.38825,all,all,20s,19.05573,2.17947
2025-08-13,46.68451,all,all,30s,20.98255,4.18758
2025-08-13,53.02605,all,all,40s_plus,27.61841,3.98369
2025-08-13,53.31421,all,all,all,25.05475,3.83548
2025-08-13,41.58583,all,f,all,24.63042,3.53767
2025-08-13,62.50302,all,m,all,24.3388,4.0726
2025-08-14,19.0718,all,all,10s,9.98248,0.65674
2025-08-14,27.19279,all,all,20s,21.04337,2.65906
2025-08-14,43.41552,all,all,30s,24.09163,4.32518
2025-08-14,46.88767,all,all,40s_plus,32.28582,3.85859
2025-08-14,48.27074,all,all,all,28.5396,3.89753
2025-08-14,38.71912,all,f,all,28.80187,3.70812
2025-08-14,54.3025,all,m,all,27.48141,3.91702
2025-08-15,25.70928,all,all,10s,14.10683,0.85814
2025-08-15,35.79345,all,all,20s,32.13258,3.40509
2025-08-15,58.1167,all,all,30s,37.11183,6.1289
2025-08-15,63.86851,all,all,40s_plus,52.5839,7.2017
2025-08-15,61.24841,all,all,all,42.83619,5.84535
2025-08-15,53.86617,all,f,all,45.43341,6.03247
2025-08-15,69.59377,all,m,all,43.83751,6.33016
2025-08-16,21.55866,all,all,10s,8.95796,0.46409
2025-08-16,33.19833,all,all,20s,24.35788,2.75498
2025-08-16,53.49771,all,all,30s,29.30566,4.31775
2025-08-16,60.02717,all,all,40s_plus,38.52342,5.10956
2025-08-16,57.17602,all,all,all,32.19271,4.24911
2025-08-16,48.78203,all,f,all,32.80286,4.12495
2025-08-16,67.16335,all,m,all,35.14606,4.97147
2025-08-17,20.81436,all,all,10s,6.58493,0.53415
2025-08-17,31.30128,all,all,20s,20.00959,2.09954
2025-08-17,51.19193,all,all,30s,22.00156,3.62229
2025-08-17,55.77603,all,all,40s_plus,28.67957,3.75075
2025-08-17,53.59717,all,all,all,24.56686,3.3081
2025-08-17,45.84869,all,f,all,24.81017,3.10069
2025-08-17,63.22558,all,m,all,26.65168,4.03457
2025-08-18,14.39579,all,all,10s,7.46059,0.56917
2025-08-18,25.07726,all,all,20s,19.74848,2.36598
2025-08-18,37.80728,all,all,30s,21.03834,4.06857
2025-08-18,44.12475,all,all,40s_plus,25.06901,5.67897
2025-08-18,44.27168,all,all,all,23.80446,4.69377
2025-08-18,34.31059,all,f,all,23.90057,3.87857
2025-08-18,51.27744,all,m,all,22.17458,5.99135
2025-08-19,14.71103,all,all,10s,8.85288,0.70928
2025-08-19,23.35606,all,all,20s,18.76798,2.37663
2025-08-19,36.23786,all,all,30s,19.4838,4.03138
2025-08-19,49.56863,all,all,40s_plus,22.61452,3.67742
2025-08-19,46.69236,all,all,all,22.29001,3.60423
2025-08-19,36.64269,all,f,all,22.34016,3.53147
2025-08-19,52.34917,all,m,all,20.19014,3.58513
2025-08-20,15.9457,all,all,10s,8.35376,0.97197
2025-08-20,27.731,all,all,20s,19.84439,1.945
2025-08-20,45.21923,all,all,30s,18.67678,3.47725
2025-08-20,78.54585,all,all,40s_plus,19.64239,2.96566
2025-08-20,65.80681,all,all,all,20.71539,3.07121
2025-08-20,48.85641,all,f,all,20.68831,2.98757
2025-08-20,83.22212,all,m,all,18.86257,2.96629
2025-08-21,16.54115,all,all,10s,7.89842,0.83187
2025-08-21,25.31706,all,all,20s,17.37184,1.79047
2025-08-21,43.00271,all,all,30s,16.25199,3.34337
2025-08-21,83.03425,all,all,40s_plus,18.82495,2.87291
2025-08-21,68.34688,all,all,all,19.20376,2.91327
2025-08-21,50.14256,all,f,all,19.05662,2.88994
2025-08-21,84.15557,all,m,all,17.15471,2.7554
2025-08-22,18.78283,all,all,10s,7.39054,0.8056
2025-08-22,28.84471,all,all,20s,16.91889,1.7958
2025-08-22,46.90393,all,all,30s,17.09992,3.23552
2025-08-22,90.38046,all,all,40s_plus,20.31317,3.0584
2025-08-22,73.26533,all,all,all,20.04888,2.98848
2025-08-22,55.11513,all,f,all,19.39442,2.95968
2025-08-22,91.63699,all,m,all,19.08038,2.78997
2025-08-23,24.10683,all,all,10s,5.93695,0.35026
2025-08-23,32.24981,all,all,20s,18.29905,1.81711
2025-08-23,56.71836,all,all,30s,19.73669,3.05701
2025-08-23,100.0,all,all,40s_plus,23.92804,3.14683
2025-08-23,80.02068,all,all,all,21.24465,2.78824
2025-08-23,64.29943,all,f,all,21.60721,2.73809
2025-08-23,100.0,all,m,all,22.71045,3.0942
2025-08-24,21.33099,all,all,10s,5.42907,0.35901
2025-08-24,29.56943,all,all,20s,16.7537,1.65192
2025-08-24,51.46714,all,all,30s,17.10364,2.80783
2025-08-24,87.05892,all,all,40s_plus,19.73945,2.54076
2025-08-24,70.64347,all,all,all,18.08695,2.34359
2025-08-24,55.77679,all,f,all,18.69867,2.40493
2025-08-24,90.55488,all,m,all,18.83491,2.53068
2025-08-25,13.32749,all,all,10s,7.67075,0.91068
2025-08-25,24.63497,all,all,20s,15.76787,1.79047
2025-08-25,39.76347,all,all,30s,14.13961,2.44709
2025-08-25,72.49805,all,all,40s_plus,15.11086,2.50625
2025-08-25,60.46909,all,all,all,16.44465,2.54289
2025-08-25,43.94737,all,f,all,15.94663,2.36929
2025-08-25,76.36646,all,m,all,15.0458,2.52722
2025-08-26,12.01401,all,all,10s,6.83012,0.62171
2025-08-26,21.20323,all,all,20s,13.59906,1.5933
2025-08-26,34.61266,all,all,30s,13.28052,2.54007
2025-08-26,55.34035,all,all,40s_plus,16.37261,2.18488
2025-08-26,48.92878,all,all,all,16.54148,2.33137
2025-08-26,36.14838,all,f,all,15.5174,2.24377
2025-08-26,58.7312,all,m,all,15.48833,2.13656
2025-08-27,16.72504,all,all,10s,7.46059,0.87565
2025-08-27,29.25503,all,all,20s,14.67014,1.60929
2025-08-27,47.82624,all,all,30s,14.52266,2.88221
2025-08-27,96.99982,all,all,40s_plus,19.94435,2.41782
2025-08-27,76.27544,all,all,all,18.76192,2.58237
2025-08-27,63.145,all,f,all,18.12377,2.49016
2025-08-27,84.64304,all,m,all,17.49697,2.38893
2025-08-28,14.43082,all,all,10s,6.22591,0.88441
2025-08-28,25.75402,all,all,20s,14.80869,2.20611
2025-08-28,41.73081,all,all,30s,15.04332,4.04998
2025-08-28,88.48028,all,all,40s_plus,19.03632,3.23095
2025-08-28,70.21762,all,all,all,18.36521,3.44347
2025-08-28,58.30569,all,f,all,18.10518,3.41525
2025-08-28,72.94036,all,m,all,16.1694,3.10458
2025-08-29,14.89492,all,all,10s,6.57618,0.72679
2025-08-29,24.18203,all,all,20s,14.46765,1.88639
2025-08-29,41.28825,all,all,30s,15.37059,3.4661
2025-08-29,70.0565,all,all,40s_plus,18.13044,2.58174
2025-08-29,59.58636,all,all,all,18.2148,2.85217
2025-08-29,48.60848,all,f,all,17.20488,2.88065
2025-08-29,63.79602,all,m,all,16.94727,2.44425
2025-08-30,19.70227,all,all,10s,4.71978,0.43782
2025-08-30,26.7132,all,all,20s,14.35574,1.43877
2025-08-30,48.88988,all,all,30s,16.38588,2.32065
2025-08-30,83.16581,all,all,40s_plus,19.46769,2.50409
2025-08-30,67.57508,all,all,all,17.16474,2.2289
2025-08-30,57.62388,all,f,all,17.36603,2.1477
2025-08-30,75.30164,all,m,all,18.86949,2.48573
2025-08-31,17.32049,all,all,10s,4.85113,0.32399
2025-08-31,24.69892,all,all,20s,12.62922,1.2043
2025-08-31,44.43452,all,all,30s,14.91688,2.31693
2025-08-31,82.15641,all,all,40s_plus,17.13398,2.24959
2025-08-31,64.70035,all,all,all,15.57602,2.05405
2025-08-31,54.96637,all,f,all,15.31285,2.05163
2025-08-31,73.22385,all,m,all,17.27571,2.09161
2025-09-01,10.13134,all,all,10s,5.52539,0.52539
2025-09-01,17.41447,all,all,20s,11.77661,1.39614
2025-09-01,29.35772,all,all,30s,12.17226,2.11982
2025-09-01,49.37882,all,all,40s_plus,14.38616,2.01665
2025-09-01,42.96404,all,all,all,14.63689,2.06157
2025-09-01,32.96711,all,f,all,13.47971,1.94316
2025-09-01,48.18668,all,m,all,14.12273,1.98098
2025-09-02,9.42206,all,all,10s,6.36602,0.58669
2025-09-02,16.94553,all,all,20s,11.95779,1.45475
2025-09-02,29.14946,all,all,30s,12.12763,2.6256
2025-09-02,53.25036,all,all,40s_plus,13.70459,2.20645
2025-09-02,45.13278,all,all,all,14.72902,2.38025
2025-09-02,34.6298,all,f,all,13.38674,2.23912
2025-09-02,49.90492,all,m,all,13.64563,2.1573
2025-09-03,10.17513,all,all,10s,4.39579,0.42907
2025-09-03,21.11265,all,all,20s,12.8104,1.72119
2025-09-03,37.17877,all,all,30s,15.73505,3.77849
2025-09-03,68.17358,all,all,40s_plus,16.6681,2.92683
2025-09-03,57.59435,all,all,all,17.13936,3.08437
2025-09-03,42.30483,all,f,all,15.42132,2.68385
2025-09-03,67.16681,all,m,all,16.9853,3.50216
2025-09-04,10.56042,all,all,10s,5.49912,0.56917
2025-09-04,20.36129,all,all,20s,11.62741,1.55067
2025-09-04,34.15523,all,all,30s,13.42556,3.3099
2025-09-04,57.07014,all,all,40s_plus,15.04615,2.67017
2025-09-04,50.07097,all,all,all,15.65781,2.81927
2025-09-04,36.30179,all,f,all,14.39706,2.61567
2025-09-04,59.61624,all,m,all,14.19187,2.75194
2025-09-05,11.53239,all,all,10s,7.59194,0.51663
2025-09-05,19.9936,all,all,20s,13.15677,1.29489
2025-09-05,33.88374,all,all,30s,14.21027,2.41734
2025-09-05,48.47726,all,all,40s_plus,16.10301,2.1741
2025-09-05,45.30293,all,all,all,16.67215,2.22796
2025-09-05,34.09055,all,f,all,15.73124,2.10741
2025-09-05,50.66897,all,m,all,15.45721,2.07433
2025-09-06,16.12959,all,all,10s,4.85989,0.29772
2025-09-06,22.98305,all,all,20s,15.68794,1.4441
2025-09-06,41.96883,all,all,30s,17.61686,2.22395
2025-09-06,53.06703,all,all,40s_plus,18.74514,2.12664
2025-09-06,48.56968,all,all,all,17.51633,1.97602
2025-09-06,40.18966,all,f,all,18.07419,1.97415
2025-09-06,55.68885,all,m,all,18.19533,2.12618
2025-09-07,13.87915,all,all,10s,4.88616,0.32399
2025-09-07,20.83022,all,all,20s,12.68783,1.42278
2025-09-07,37.7329,all,all,30s,15.31481,2.32437
2025-09-07,44.93572,all,all,40s_plus,16.7328,1.90665
2025-09-07,42.34077,all,all,all,15.2799,1.89894
2025-09-07,34.464,all,f,all,15.73124,1.93851
2025-09-07,49.20656,all,m,all,16.121,1.94295
2025-09-08,9.06304,all,all,10s,6.16462,0.50788
2025-09-08,17.44644,all,all,20s,11.90983,1.55067
2025-09-08,28.73293,all,all,30s,12.44375,2.42478
2025-09-08,33.76973,all,all,40s_plus,13.20852,2.01018
2025-09-08,34.00141,all,all,all,14.75158,2.19788
2025-09-08,26.26832,all,f,all,13.79272,2.05163
2025-09-08,37.1305,all,m,all,12.12791,2.10544
2025-09-09,8.98423,all,all,10s,5.14886,0.42907
2025-09-09,17.98998,all,all,20s,10.19929,1.19364
2025-09-09,27.98542,all,all,30s,11.37268,2.11238
2025-09-09,35.0358,all,all,40s_plus,12.34362,1.7039
2025-09-09,34.94148,all,all,all,13.56897,1.87544
2025-09-09,26.62627,all,f,all,12.43685,1.69677
2025-09-09,37.98789,all,m,all,11.26015,1.85306
2025-09-10,8.78283,all,all,10s,5.55166,0.51663
2025-09-10,15.01119,all,all,20s,10.27922,1.11371
2025-09-10,24.16973,all,all,30s,11.03797,1.76652
2025-09-10,28.94487,all,all,40s_plus,11.76559,1.5443
2025-09-10,29.4336,all,all,all,12.98707,1.68836
2025-09-10,22.60048,all,f,all,12.02621,1.61465
2025-09-10,31.64736,all,m,all,11.14952,1.44165
2025-09-11,8.4676,all,all,10s,6.69001,0.6042
2025-09-11,15.16572,all,all,20s,13.29532,1.17233
2025-09-11,24.53791,all,all,30s,13.47763,2.00081
2025-09-11,29.70192,all,all,40s_plus,13.97204,1.69312
2025-09-11,30.31727,all,all,all,15.69165,1.85475
2025-09-11,22.70895,all,f,all,14.80924,1.74791
2025-09-11,32.9369,all,m,all,13.15125,1.67329
2025-09-12,8.87915,all,all,10s,5.84938,0.51663
2025-09-12,16.02365,all,all,20s,15.44815,1.2043
2025-09-12,28.08955,all,all,30s,18.20818,2.17189
2025-09-12,33.60797,all,all,40s_plus,17.2526,1.939
2025-09-12,33.74195,all,all,all,19.16991,2.00423
2025-09-12,25.56326,all,f,all,18.29268,1.94936
2025-09-12,36.85047,all,m,all,16.10025,1.76318
2025-09-13,12.02276,all,all,10s,4.77232,0.23642
2025-09-13,16.83363,all,all,20s,19.89768,1.21496
2025-09-13,33.02465,all,all,30s,23.25858,1.75908
2025-09-13,39.16616,all,all,40s_plus,22.61668,1.72763
2025-09-13,37.57837,all,all,all,21.67144,1.61786
2025-09-13,29.86487,all,f,all,22.56175,1.65804
2025-09-13,42.51685,all,m,all,22.33016,1.58686
2025-09-14,11.49737,all,all,10s,4.46584,0.30647
2025-09-14,17.0308,all,all,20s,16.44463,1.07641
2025-09-14,30.80813,all,all,30s,19.759,1.87437
2025-09-14,36.03873,all,all,40s_plus,19.85376,1.65861
2025-09-14,34.9396,all,all,all,18.77132,1.56991
2025-09-14,27.7962,all,f,all,19.38358,1.61155
2025-09-14,39.97925,all,m,all,19.3777,1.62489
2025-09-15,7.30297,all,all,10s,7.00525,0.52539
2025-09-15,14.64883,all,all,20s,15.09112,1.18831
2025-09-15,23.43709,all,all,30s,16.05117,1.87065
2025-09-15,27.98291,all,all,40s_plus,16.60339,1.58096
2025-09-15,28.41175,all,all,all,18.73278,1.76169
2025-09-15,20.86961,all,f,all,17.14909,1.63169
2025-09-15,32.46672,all,m,all,15.83059,1.61106
2025-09-16,7.34676,all,all,10s,6.24343,0.59544
2025-09-16,13.96141,all,all,20s,13.27933,1.17233
2025-09-16,22.51106,all,all,30s,14.4706,2.08263
2025-09-16,27.53213,all,all,40s_plus,14.60615,1.66508
2025-09-16,28.13913,all,all,all,16.72855,1.83689
2025-09-16,20.51631,all,f,all,15.42442,1.75566
2025-09-16,31.24286,all,m,all,13.53154,1.68366
2025-09-17,8.02101,all,all,10s,6.37478,0.70052
2025-09-17,13.5884,all,all,20s,13.38058,1.84908
2025-09-17,21.64453,all,all,30s,16.82472,3.6632
2025-09-17,26.29842,all,all,40s_plus,16.983,2.37684
2025-09-17,26.71586,all,all,all,18.31821,2.85405
2025-09-17,20.15216,all,f,all,17.06697,2.64976
2025-09-17,29.29645,all,m,all,15.98271,2.7796
2025-09-18,6.94395,all,all,10s,5.75306,0.52539
2025-09-18,13.21006,all,all,20s,11.91516,1.03911
2025-09-18,21.14619,all,all,30s,14.10614,2.18304
2025-09-18,23.2357,all,all,40s_plus,15.10007,1.6392
2025-09-18,24.81786,all,all,all,16.41175,1.83031
2025-09-18,18.79939,all,f,all,15.50035,1.74016
2025-09-18,26.27139,all,m,all,12.73638,1.656
2025-09-19,7.95096,all,all,10s,5.05253,0.39404
2025-09-19,12.8104,all,all,20s,13.75359,1.08707
2025-09-19,21.63338,all,all,30s,16.05489,2.1161
2025-09-19,24.06177,all,all,40s_plus,15.67811,1.59606
2025-09-19,25.29541,all,all,all,17.13936,1.75981
2025-09-19,19.42851,all,f,all,16.38826,1.56816
2025-09-19,26.78305,all,m,all,14.40968,1.88764
2025-09-20,10.06129,all,all,10s,3.29246,0.48161
2025-09-20,14.02003,all,all,20s,15.15506,1.08174
2025-09-20,26.66146,all,all,30s,19.00033,1.71817
2025-09-20,28.92545,all,all,40s_plus,19.95945,1.939
2025-09-20,29.14876,all,all,all,18.21386,1.74947
2025-09-20,23.4605,all,f,all,18.48018,1.56506
2025-09-20,31.87554,all,m,all,19.55747,2.10544
2025-09-21,9.24693,all,all,10s,3.64273,0.23642
2025-09-21,13.17275,all,all,20s,14.29713,0.84727
2025-09-21,24.03213,all,all,30s,17.88091,1.5285
2025-09-21,26.05685,all,all,40s_plus,18.55534,1.4041
2025-09-21,26.22796,all,all,all,17.14406,1.33584
2025-09-21,21.13459,all,f,all,17.86655,1.30318
2025-09-21,29.15125,all,m,all,17.21694,1.40708
2025-09-22,5.43782,all,all,10s,4.75481,0.45534
2025-09-22,11.09986,all,all,20s,12.34679,1.00714
2025-09-22,16.86563,all,all,30s,14.82762,1.80371
2025-09-22,18.61573,all,all,40s_plus,15.9585,1.50547
2025-09-22,20.00752,all,all,all,16.84136,1.60376
2025-09-22,15.29891,all,f,all,15.74053,1.45659
2025-09-22,20.73292,all,m,all,14.1331,1.67329
2025-09-23,5.91068,all,all,10s,4.06304,0.35901
2025-09-23,10.24725,all,all,20s,11.47287,1.03911
2025-09-23,16.92885,all,all,30s,13.65614,2.12726
2025-09-23,19.70925,all,all,40s_plus,14.34949,1.42351
2025-09-23,20.67121,all,all,all,15.01198,1.69494
2025-09-23,15.5205,all,f,all,14.32888,1.48758
2025-09-23,21.68366,all,m,all,12.77441,1.75626
2025-09-24,6.14711,all,all,10s,4.77232,0.36777
2025-09-24,10.00213,all,all,20s,11.65938,1.16167
2025-09-24,15.88009,all,all,30s,13.62267,1.75164
2025-09-24,18.68259,all,all,40s_plus,13.69597,1.61763
2025-09-24,19.70387,all,all,all,14.85875,1.6752
2025-09-24,15.25552,all,f,all,14.07165,1.53407
2025-09-24,19.58859,all,m,all,12.6707,1.69749
2025-09-25,6.14711,all,all,10s,3.42381,0.36777
2025-09-25,10.23659,all,all,20s,11.79793,1.18831
2025-09-25,16.70199,all,all,30s,12.6706,2.038
2025-09-25,21.66983,all,all,40s_plus,13.84047,1.67155
2025-09-25,21.62256,all,all,all,14.54759,1.82091
2025-09-25,16.62534,all,f,all,13.58198,1.56041
2025-09-25,22.23681,all,m,all,12.66724,2.00864
2025-09-26,6.34851,all,all,10s,4.0105,0.31523
2025-09-26,9.49589,all,all,20s,12.04305,0.84194
2025-09-26,16.47141,all,all,30s,14.23258,1.5285
2025-09-26,17.72927,all,all,40s_plus,14.26537,1.20783
2025-09-26,19.10129,all,all,all,14.98942,1.34994
2025-09-26,15.23383,all,f,all,14.57836,1.2381
2025-09-26,18.40968,all,m,all,12.96802,1.26534
2025-09-27,8.16112,all,all,10s,3.58143,0.26269
2025-09-27,10.52435,all,all,20s,14.51561,0.79931
2025-09-27,21.26892,all,all,30s,17.57596,1.4504
2025-09-27,23.34138,all,all,40s_plus,17.76378,1.4192
2025-09-27,23.15111,all,all,all,16.59318,1.26533
2025-09-27,19.1155,all,f,all,17.46831,1.31403
2025-09-27,24.58772,all,m,all,16.6707,1.31374
2025-09-28,8.06479,all,all,10s,3.27495,0.29772
2025-09-28,10.87072,all,all,20s,13.16743,0.84727
2025-09-28,21.9123,all,all,30s,16.98092,1.3909
2025-09-28,22.17668,all,all,40s_plus,16.21732,1.25312
2025-09-28,22.73466,all,all,all,15.46321,1.22397
2025-09-28,18.68317,all,f,all,16.16047,1.23655
2025-09-28,24.47018,all,m,all,15.56093,1.21002
2025-09-29,4.7373,all,all,10s,3.96672,0.52539
2025-09-29,9.18682,all,all,20s,13.32196,1.02312
2025-09-29,16.44166,all,all,30s,15.33712,1.94503
2025-09-29,16.90967,all,all,40s_plus,16.34673,1.30057
2025-09-29,17.90176,all,all,all,16.69753,1.50881
2025-09-29,14.4079,all,f,all,15.96522,1.48293
2025-09-29,18.07433,all,m,all,15.04926,1.45548
2025-09-30,5.05253,all,all,10s,4.14185,0.36777
2025-09-30,8.68592,all,all,20s,13.10881,1.25226
2025-09-30,14.55613,all,all,30s,15.86522,1.9599
2025-09-30,15.32438,all,all,40s_plus,16.00379,1.49685
2025-09-30,16.60822,all,all,all,16.76615,1.67614
2025-09-30,13.03189,all,f,all,16.00241,1.5914
2025-09-30,16.64995,all,m,all,14.83837,1.62834
2025-10-01,5.17513,all,all,10s,5.61295,0.42907
2025-10-01,8.28093,all,all,20s,13.39656,0.93786
2025-10-01,14.37762,all,all,30s,15.61233,1.53594
2025-10-01,16.18928,all,all,40s_plus,18.79906,1.26606
2025-10-01,16.77743,all,all,all,18.09259,1.37626
2025-10-01,13.5231,all,f,all,17.71314,1.33108
2025-10-01,16.56006,all,m,all,16.03457,1.26534
2025-10-02,5.96322,all,all,10s,6.97022,0.49912
2025-10-02,8.35553,all,all,20s,14.61686,0.82596
2025-10-02,15.03588,all,all,30s,18.05942,1.50991
2025-10-02,16.68751,all,all,40s_plus,20.93434,1.39763
2025-10-02,17.37532,all,all,all,20.41833,1.41292
2025-10-02,14.15532,all,f,all,19.91973,1.31558
2025-10-02,16.91961,all,m,all,18.13656,1.44165
2025-10-03,8.76532,all,all,10s,6.12084,0.18388
2025-10-03,9.85292,all,all,20s,18.94916,0.87392
2025-10-03,21.13131,all,all,30s,26.98873,1.80371
2025-10-03,22.46786,all,all,40s_plus,35.07247,1.81606
2025-10-03,22.69518,all,all,all,28.64112,1.55581
2025-10-03,18.75445,all,f,all,29.71921,1.5914
2025-10-03,23.6681,all,m,all,29.71132,1.67675
2025-10-04,7.87215,all,all,10s,6.39229,0.29772
2025-10-04,10.31652,all,all,20s,19.06639,0.80464
2025-10-04,18.21562,all,all,30s,28.14905,1.66982
2025-10-04,19.64886,all,all,40s_plus,36.29755,1.65214
2025-10-04,20.04418,all,all,all,29.49659,1.4665
2025-10-04,16.4084,all,f,all,29.68977,1.39771
2025-10-04,21.62143,all,m,all,33.00259,1.72169
2025-10-05,8.59019,all,all,10s,6.14711,0.25394
2025-10-05,11.48353,all,all,20s,19.64723,1.08174
2025-10-05,19.94495,all,all,30s,29.71847,1.80743
2025-10-05,19.51082,all,all,40s_plus,36.95323,1.79018
2025-10-05,20.55652,all,all,all,30.07003,1.59153
2025-10-05,16.70592,all,f,all,30.55288,1.53562
2025-10-05,23.38461,all,m,all,33.86689,1.92566
2025-10-06,9.91243,all,all,10s,5.93695,0.24518
